product_id,warehouse,stock_quantity,reorder_level,stock_status,last_updated
FUR-CH-10002872,Rotterdam Warehouse,110.0,22.0,In Stock,2026-07-20
OFF-FA-10001246,Singapore Warehouse,239.0,47.0,In Stock,2026-07-20
OFF-LA-10002469,Singapore Warehouse,276.0,55.0,,2026-07-20
TEC-MA-10001607,Chicago Warehouse,,22.0,In Stock,2026-07-20
TEC-AC-10003947,Chicago Warehouse,129.0,25.0,In Stock,2026-07-20
FUR-TA-10002041,Rotterdam Warehouse,99.0,19.0,IN STOCK,2026-07-20
TEC-CO-10001531,,146.0,29.0,In Stock,2026-07-20
FUR-BO-10001619,Rotterdam Warehouse,56.0,11.0,IN STOCK,2026-07-20
OFF-BI-10003579,Singapore Warehouse,369.0,73.0,In Stock,2026-07-20
OFF-SU-10001968,Singapore Warehouse,,92.0,In Stock,2026-07-20
OFF-FA-10004586,Singapore Warehouse ,228.0,45.0,In Stock,2026-07-20
OFF-FA-10000447,Singapore Warehouse,388.0,77.0,In Stock,2026-07-20
OFF-HAM-10003040,Singapore Warehouse,314.0,62.0,In-Stock,2026-07-20
TEC-AC-10003408,Chicago Warehouse,91.0,18.0,In Stock,2026-07-20
OFF-PA-10003906,Singapore Warehouse,399.0,79.0,In Stock,2026-07-20
OFF-PA-10004842,Singapore Warehouse,444.0,88.0,In Stock,2026-07-20
FUR-BO-10004771,Rotterdam Warehouse,55.0,11.0,In Stock,2026-07-20
OFF-SU-10002388,Singapore Warehouse,252.0,50.0,In Stock,2026-07-20
OFF-ST-10001025,Singapore Warehouse,226.0,45.0,In Stock,2026-07-20
OFF-EN-10001993,Singapore Warehouse,296.0,59.0,In Stock,2026-07-20
TEC-AC-10003824,Chicago Warehouse,206.0,41.0,In Stock,2026-07-20
OFF-FA-10004878,Singapore Warehouse,296.0,59.0,In Stock,2026-07-20
TEC-CO-10003083,Chicago Warehouse,220.0,44.0,IN STOCK,
OFF-AR-10002650,Singapore Warehouse,416.0,83.0,In Stock,2026-07-20
FUR-FU-10001343,Rotterdam Warehouse,112.0,22.0,In Stock,2026-07-20
OFF-WIL-10003299,Singapore Warehouse ,328.0,65.0,In Stock,2026-07-20
OFF-PA-10004990,Singapore Warehouse ,403.0,80.0,In Stock,2026-07-20
OFF-FA-10000611,Singapore Warehouse,401.0,80.0,In Stock,2026-07-20
TEC-AC-10001076,Chicago Warehouse,163.0,32.0,IN STOCK,2026-07-20
OFF-PA-10003416,Singapore Warehouse,201.0,40.0,IN STOCK,20/07/2026
OFF-FA-10003429,Singapore Warehouse,429.0,85.0,In Stock,2026-07-20
OFF-ST-10002632,Singapore Warehouse,210.0,42.0,In Stock,2026-07-20
TEC-CO-10002240,Chicago Warehouse,180.0,36.0,In Stock,2026-07-20
TEC-PH-10003823,Chicago Warehouse,176.0,35.0,In Stock,2026-07-20
TEC-AC-10004814,Chicago Warehouse,248.0,49.0,In Stock,2026-07-20
TEC-MA-10000199,Chicago Warehouse,112.0,22.0,In Stock,2026-07-20
OFF-PA-10004990,Singapore Warehouse,464.0,92.0,In-Stock,2026-07-20
OFF-FA-10001010,Singapore Warehouse,473.0,94.0,In Stock,2026-07-20
OFF-PA-10001804,Singapore Warehouse,359.0,71.0,In Stock,2026-07-20
OFF-ST-10002460,Singapore Warehouse,213.0,42.0,IN STOCK,20/07/2026
TEC-PH-10002807,Chicago Warehouse,214.0,42.0,In Stock,2026-07-20
OFF-BI-10002193,Singapore Warehouse,328.0,65.0,In Stock,2026-07-20
FUR-FU-10000889,Rotterdam Warehouse,134.0,26.0,In Stock,2026-07-20
OFF-AP-10004512,Singapore Warehouse,340.0,68.0,In Stock,2026-07-20
FUR-FU-10002304,,94.0,18.0,In Stock,2026-07-20
OFF-ST-10001290,Singapore Warehouse,288.0,57.0,In Stock,2026-07-20
OFF-FA-10003022,Singapore Warehouse,475.0,95.0,In Stock,
TEC-MA-10001148,Chicago Warehouse,156.0,31.0,In Stock,2026-07-20
OFF-ACC-10000233,Singapore Warehouse,403.0,80.0,In Stock,2026-07-20
OFF-EN-10003529,Singapore Warehouse,453.0,90.0,In Stock,2026-07-20
TEC-CO-10004099,Chicago Warehouse,244.0,48.0,In Stock,
FUR-RUB-10002067,Rotterdam Warehouse,118.0,23.0,In Stock,2026-07-20
TEC-CIS-10000758,Chicago Warehouse,223.0,44.0,In Stock,2026-07-20
TEC-CO-10001703,Chicago Warehouse ,153.0,30.0,In Stock,2026-07-20
FUR-BO-10003904,Rotterdam Warehouse,132.0,26.0,In Stock,2026-07-20
OFF-ST-10002250,Singapore Warehouse,429.0,85.0,In Stock,2026-07-20
FUR-CH-10004801,Rotterdam Warehouse,75.0,15.0,In Stock,2026-07-20
OFF-BI-10002353,Singapore Warehouse,267.0,53.0,In Stock,2026-07-20
OFF-AR-10002255,Singapore Warehouse,364.0,72.0,In Stock,2026-07-20
OFF-IBI-10000959,Singapore Warehouse,405.0,81.0,In Stock,2026-07-20
TEC-MA-10002043,Chicago Warehouse,98.0,19.0,In Stock,2026-07-20
OFF-PA-10004405,Singapore Warehouse,237.0,47.0,In Stock,2026-07-20
OFF-AP-10001776,Singapore Warehouse,227.0,45.0,In Stock,2026-07-20
TEC-MA-10001311,Chicago Warehouse,199.0,39.0,In Stock,2026-07-20
TEC-AC-10002049,Chicago Warehouse,176.0,35.0,In Stock,2026-07-20
OFF-TEN-10003948,Singapore Warehouse,280.0,56.0,In Stock,2026-07-20
OFF-SU-10004236,Singapore Warehouse,383.0,76.0,In Stock,2026-07-20
OFF-BI-10002897,Singapore Warehouse,484.0,96.0,In Stock,2026-07-20
OFF-SU-10002547,Singapore Warehouse,280.0,,In Stock,2026-07-20
TEC-SHA-10000971,Chicago Warehouse,193.0,38.0,In Stock,2026-07-20
OFF-EN-10001991,Singapore Warehouse,273.0,54.0,In Stock,2026-07-20
FUR-CH-10003499,Rotterdam Warehouse,89.0,17.0,In Stock,2026-07-20
OFF-SU-10003804,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
OFF-SME-10002740,Singapore Warehouse,497.0,99.0,In Stock,2026-07-20
FUR-DEF-10004355,Rotterdam Warehouse,93.0,18.0,In Stock,2026-07-20
FUR-BO-10003326,Rotterdam Warehouse,79.0,15.0,IN STOCK,
TEC-MA-10004552,Chicago Warehouse,147.0,29.0,In Stock,
OFF-CAR-10002931,Singapore Warehouse ,249.0,,In Stock,2026-07-20
TEC-MA-10004929,Chicago Warehouse,141.0,28.0,In Stock,2026-07-20
OFF-SAN-10001094,Singapore Warehouse,384.0,76.0,In Stock,2026-07-20
OFF-LA-10003610,Singapore Warehouse,206.0,41.0,In Stock,2026-07-20
TEC-CO-10003800,Chicago Warehouse,203.0,40.0,In Stock,2026-07-20
FUR-BO-10002133,Rotterdam Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-PA-10003729,Singapore Warehouse,265.0,53.0,In Stock,2026-07-20
TEC-MA-10003315,Chicago Warehouse,144.0,28.0,In Stock,2026-07-20
FUR-SAF-10003745,Rotterdam Warehouse,58.0,11.0,In Stock,2026-07-20
OFF-HOO-10004243,Singapore Warehouse,485.0,97.0,In Stock,
OFF-EN-10003463,Singapore Warehouse,430.0,86.0,In Stock,2026-07-20
OFF-LA-10001287,Singapore Warehouse,,85.0,In Stock,2026-07-20
OFF-FA-10000089,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
TEC-MA-10002931,Chicago Warehouse,188.0,37.0,In Stock,2026-07-20
OFF-AR-10000387,Singapore Warehouse,257.0,51.0,In Stock,
OFF-FA-10000746,Singapore Warehouse,448.0,89.0,In Stock,2026-07-20
FUR-BO-10001372,Rotterdam Warehouse,110.0,22.0,IN STOCK,2026-07-20
FUR-FU-10000159,Rotterdam Warehouse,138.0,27.0,In Stock,2026-07-20
OFF-ACC-10001028,Singapore Warehouse,493.0,98.0,In Stock,2026-07-20
FUR-CH-10002989,Rotterdam Warehouse,129.0,25.0,In Stock,2026-07-20
TEC-AC-10004773,Chicago Warehouse,153.0,30.0,In Stock,2026-07-20
TEC-CO-10001933,Chicago Warehouse,220.0,44.0,In Stock,
TEC-AC-10004188,Chicago Warehouse,97.0,19.0,In Stock,2026-07-20
OFF-BI-10002827,Singapore Warehouse,380.0,76.0,In Stock,2026-07-20
OFF-SAN-10004633,Singapore Warehouse,472.0,94.0,In Stock,2026-07-20
OFF-ST-10001034,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
FUR-SAF-10001136,Rotterdam Warehouse,117.0,23.0,In Stock,2026-07-20
TEC-KON-10001624,Chicago Warehouse,250.0,50.0,In Stock,2026-07-20
OFF-ST-10004794,Singapore Warehouse,475.0,95.0,In Stock,2026-07-20
TEC-PH-10002075,Chicago Warehouse,144.0,28.0,In Stock,2026-07-20
TEC-CO-10003212,Chicago Warehouse,89.0,17.0,In Stock,2026-07-20
TEC-MA-10004975,Chicago Warehouse,189.0,37.0,In Stock,2026-07-20
FUR-FU-10000771,Rotterdam Warehouse ,101.0,20.0,In Stock,2026-07-20
OFF-AR-10000751,Singapore Warehouse,428.0,85.0,In Stock,2026-07-20
FUR-BO-10000330,Rotterdam Warehouse,68.0,13.0,In Stock,2026-07-20
OFF-SU-10002566,Singapore Warehouse,333.0,66.0,In Stock,2026-07-20
OFF-FA-10003930,Singapore Warehouse,233.0,46.0,In Stock,2026-07-20
OFF-EN-10003623,Singapore Warehouse,344.0,68.0,In Stock,2026-07-20
OFF-BI-10002243,Singapore Warehouse,340.0,68.0,In Stock,2026-07-20
TEC-SHA-10000479,Chicago Warehouse,119.0,23.0,In Stock,2026-07-20
OFF-HAR-10000242,Singapore Warehouse,378.0,75.0,,2026-07-20
FUR-CH-10001044,Rotterdam Warehouse,143.0,28.0,In Stock,2026-07-20
OFF-PA-10003475,Singapore Warehouse ,233.0,46.0,In Stock,2026-07-20
OFF-BI-10000346,Singapore Warehouse,437.0,87.0,In Stock,2026-07-20
OFF-ST-10003692,Singapore Warehouse,272.0,54.0,In Stock,2026-07-20
OFF-AR-10004999,Singapore Warehouse,480.0,96.0,In Stock,2026-07-20
OFF-PA-10003899,Singapore Warehouse,438.0,87.0,In Stock,2026-07-20
OFF-EN-10003675,Singapore Warehouse,454.0,90.0,In Stock,2026-07-20
OFF-BIC-10001458,Singapore Warehouse,212.0,42.0,In Stock,2026-07-20
TEC-AC-10004508,Chicago Warehouse,,22.0,In Stock,2026-07-20
OFF-LA-10004777,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
FUR-TA-10002568,Rotterdam Warehouse,57.0,11.0,In Stock,2026-07-20
OFF-AP-10000729,Singapore Warehouse,311.0,62.0,In Stock,2026-07-20
FUR-CH-10000414,Rotterdam Warehouse,125.0,25.0,In Stock,2026-07-20
FUR-CH-10000663,Rotterdam Warehouse,122.0,24.0,,2026-07-20
OFF-LA-10003627,Singapore Warehouse,430.0,86.0,In Stock,2026-07-20
OFF-AR-10001546,Singapore Warehouse,386.0,77.0,In Stock,2026-07-20
FUR-FU-10004587,Rotterdam Warehouse,126.0,25.0,In Stock,20/07/2026
TEC-MA-10004613,Chicago Warehouse,162.0,32.0,In-Stock,2026-07-20
FUR-CH-10002927,Rotterdam Warehouse,59.0,11.0,In Stock,2026-07-20
TEC-STA-10002497,Chicago Warehouse,158.0,31.0,,2026-07-20
FUR-BO-10003028,Rotterdam Warehouse,59.0,11.0,In Stock,2026-07-20
OFF-AP-10003400,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
TEC-CO-10002150,Chicago Warehouse,103.0,20.0,In Stock,2026-07-20
OFF-AR-10004078,Singapore Warehouse,416.0,83.0,In Stock,2026-07-20
OFF-STI-10002262,Singapore Warehouse,313.0,62.0,In Stock,20/07/2026
FUR-CH-10001975,Rotterdam Warehouse,57.0,11.0,In Stock,20/07/2026
OFF-BI-10000081,Singapore Warehouse,279.0,55.0,In Stock,2026-07-20
TEC-CO-10000051,Chicago Warehouse,201.0,40.0,In Stock,2026-07-20
TEC-MA-10001009,,98.0,19.0,In Stock,2026-07-20
FUR-FU-10002930,Rotterdam Warehouse,77.0,15.0,IN STOCK,2026-07-20
TEC-AC-10001990,Chicago Warehouse,190.0,38.0,In Stock,2026-07-20
OFF-BI-10001757,Singapore Warehouse,310.0,62.0,In Stock,2026-07-20
OFF-PA-10003063,Singapore Warehouse,495.0,99.0,In Stock,2026-07-20
TEC-CO-10002857,Chicago Warehouse,130.0,26.0,In Stock,2026-07-20
FUR-IKE-10004853,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
OFF-BI-10003372,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
OFF-LA-10000757,Singapore Warehouse,301.0,60.0,In Stock,2026-07-20
OFF-AR-10003759,Singapore Warehouse,304.0,60.0,In Stock,2026-07-20
OFF-AR-10003281,Singapore Warehouse,404.0,80.0,In Stock,2026-07-20
OFF-ST-10001627,Singapore Warehouse,459.0,91.0,In Stock,2026-07-20
OFF-ST-10000299,Singapore Warehouse,500.0,100.0,In Stock,2026-07-20
OFF-SU-10001087,Singapore Warehouse,206.0,41.0,In Stock,2026-07-20
FUR-BUS-10001187,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
OFF-EN-10004550,Singapore Warehouse,247.0,49.0,In Stock,2026-07-20
OFF-ACC-10004278,Singapore Warehouse,277.0,55.0,In Stock,2026-07-20
TEC-AC-10001553,Chicago Warehouse,162.0,32.0,In Stock,2026-07-20
OFF-FIS-10002661,Singapore Warehouse,425.0,85.0,In Stock,2026-07-20
OFF-AP-10003945,Singapore Warehouse,418.0,,In Stock,2026-07-20
OFF-AR-10004173,Singapore Warehouse,422.0,84.0,In Stock,2026-07-20
OFF-LA-10001028,Singapore Warehouse,394.0,78.0,In Stock,2026-07-20
OFF-AR-10003481,Singapore Warehouse,350.0,70.0,In Stock,2026-07-20
FUR-TA-10002935,Rotterdam Warehouse,76.0,15.0,In Stock,20/07/2026
OFF-EN-10004667,Singapore Warehouse,292.0,58.0,In Stock,2026-07-20
TEC-AC-10002550,Chicago Warehouse,146.0,29.0,In Stock,2026-07-20
TEC-MA-10004064,Chicago Warehouse,135.0,27.0,In Stock,2026-07-20
FUR-CH-10001805,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
OFF-PA-10001497,Singapore Warehouse,240.0,48.0,In Stock,2026-07-20
OFF-PA-10002918,Singapore Warehouse,442.0,88.0,In Stock,2026-07-20
OFF-EN-10003040,Singapore Warehouse,377.0,75.0,In Stock,2026-07-20
TEC-CO-10003342,Chicago Warehouse,192.0,,IN STOCK,2026-07-20
TEC-MA-10004323,Chicago Warehouse,173.0,34.0,In Stock,2026-07-20
TEC-AC-10003399,Chicago Warehouse,230.0,,In Stock,20/07/2026
OFF-ST-10001534,Singapore Warehouse,391.0,78.0,In Stock,2026-07-20
TEC-CO-10003924,Chicago Warehouse,181.0,36.0,In Stock,2026-07-20
OFF-AR-10003989,Singapore Warehouse,438.0,87.0,In Stock,2026-07-20
FUR-ELD-10003479,Rotterdam Warehouse,78.0,15.0,In Stock,2026-07-20
OFF-AP-10000437,Singapore Warehouse,469.0,93.0,IN STOCK,2026-07-20
OFF-KLE-10001644,Singapore Warehouse,297.0,59.0,In Stock,2026-07-20
TEC-PH-10004577,Chicago Warehouse,168.0,33.0,In Stock,2026-07-20
FUR-BO-10003697,Rotterdam Warehouse,133.0,26.0,In Stock,2026-07-20
TEC-OKI-10001433,Chicago Warehouse,194.0,38.0,In Stock,2026-07-20
OFF-BI-10000305,Singapore Warehouse,472.0,94.0,In Stock,2026-07-20
OFF-BI-10002986,Singapore Warehouse,331.0,66.0,,
OFF-FA-10002552,Singapore Warehouse,203.0,40.0,In Stock,2026-07-20
FUR-CH-10002727,Rotterdam Warehouse,70.0,14.0,In Stock,2026-07-20
FUR-BO-10004360,Rotterdam Warehouse,80.0,16.0,In Stock,2026-07-20
OFF-BRE-10002706,Singapore Warehouse,258.0,51.0,,2026-07-20
TEC-LOG-10001137,Chicago Warehouse,208.0,41.0,In Stock,2026-07-20
TEC-CO-10003353,Chicago Warehouse,101.0,20.0,In Stock,2026-07-20
OFF-AR-10001696,Singapore Warehouse,494.0,98.0,In Stock,2026-07-20
TEC-MA-10001330,Chicago Warehouse,222.0,44.0,In Stock,2026-07-20
FUR-CH-10002547,Rotterdam Warehouse,100.0,20.0,In Stock,2026-07-20
OFF-ST-10001758,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
OFF-LA-10002337,Singapore Warehouse,364.0,,In Stock,2026-07-20
OFF-FA-10001727,Singapore Warehouse,490.0,98.0,In Stock,2026-07-20
FUR-CH-10002410,Rotterdam Warehouse,107.0,21.0,In Stock,2026-07-20
OFF-ST-10003931,Singapore Warehouse,210.0,42.0,In Stock,2026-07-20
OFF-PA-10001838,Singapore Warehouse,431.0,86.0,In Stock,2026-07-20
OFF-LA-10001170,Singapore Warehouse,445.0,89.0,In Stock,2026-07-20
FUR-TA-10002235,Rotterdam Warehouse,84.0,16.0,In Stock,2026-07-20
OFF-HOO-10002386,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
FUR-BO-10002235,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
OFF-LA-10000714,Singapore Warehouse,274.0,54.0,In Stock,2026-07-20
FUR-BO-10001555,Rotterdam Warehouse,-83.0,16.0,In Stock,2026-07-20
OFF-ST-10000035,Singapore Warehouse,253.0,50.0,In Stock,2026-07-20
OFF-BI-10000542,Singapore Warehouse,228.0,45.0,In Stock,2026-07-20
FUR-NOV-10004003,Rotterdam Warehouse,133.0,26.0,In Stock,2026-07-20
FUR-CH-10004010,Rotterdam Warehouse,61.0,12.0,In Stock,2026-07-20
OFF-AR-10000658,Singapore Warehouse,362.0,72.0,In Stock,2026-07-20
OFF-EN-10003785,Singapore Warehouse,471.0,94.0,In Stock,2026-07-20
FUR-FU-10000267,,108.0,21.0,In Stock,2026-07-20
OFF-AR-10000588,Singapore Warehouse,486.0,97.0,In Stock,2026-07-20
OFF-BI-10004685,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
TEC-MA-10004002,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
OFF-EN-10003604,Singapore Warehouse,361.0,72.0,In Stock,2026-07-20
TEC-NOK-10004183,Chicago Warehouse,235.0,47.0,In Stock,2026-07-20
OFF-SU-10001697,Singapore Warehouse,352.0,70.0,In Stock,2026-07-20
TEC-SAN-10002684,Chicago Warehouse,200.0,40.0,In Stock,2026-07-20
OFF-EN-10001958,Singapore Warehouse,468.0,93.0,In Stock,2026-07-20
TEC-CO-10004570,Chicago Warehouse,151.0,30.0,In Stock,2026-07-20
TEC-MA-10002073,,148.0,29.0,IN STOCK,20/07/2026
OFF-LA-10001191,Singapore Warehouse,297.0,59.0,In Stock,2026-07-20
FUR-FU-10002759,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
OFF-LA-10002731,Singapore Warehouse,364.0,72.0,In Stock,2026-07-20
TEC-SAN-10002954,Chicago Warehouse,89.0,17.0,,2026-07-20
FUR-FU-10004188,Rotterdam Warehouse,,26.0,In Stock,20/07/2026
OFF-EN-10003073,Singapore Warehouse,499.0,99.0,In Stock,2026-07-20
TEC-STA-10004542,Chicago Warehouse,172.0,34.0,In Stock,2026-07-20
FUR-HON-10002941,Rotterdam Warehouse,86.0,17.0,In Stock,2026-07-20
OFF-SU-10001343,Singapore Warehouse,205.0,41.0,In Stock,2026-07-20
TEC-AC-10001311,Chicago Warehouse,103.0,20.0,In Stock,2026-07-20
FUR-TA-10002797,Rotterdam Warehouse,116.0,23.0,In Stock,2026-07-20
OFF-KRA-10004876,Singapore Warehouse,421.0,84.0,In Stock,2026-07-20
OFF-LA-10002895,Singapore Warehouse,408.0,81.0,In Stock,2026-07-20
OFF-LA-10000081,Singapore Warehouse,346.0,69.0,IN STOCK,2026-07-20
OFF-CAR-10001358,Singapore Warehouse,351.0,70.0,In Stock,2026-07-20
OFF-EN-10004030,Singapore Warehouse,223.0,44.0,In Stock,2026-07-20
FUR-BO-10001781,Rotterdam Warehouse,-62.0,12.0,In Stock,2026-07-20
TEC-AC-10001703,Chicago Warehouse,246.0,49.0,In Stock,
OFF-PA-10003115,Singapore Warehouse,473.0,94.0,In Stock,2026-07-20
OFF-ROG-10000566,Singapore Warehouse,496.0,99.0,In Stock,2026-07-20
OFF-BRE-10003382,,390.0,78.0,In Stock,20/07/2026
OFF-ST-10000485,Singapore Warehouse,220.0,44.0,In Stock,2026-07-20
OFF-SU-10004780,Singapore Warehouse,231.0,46.0,In Stock,2026-07-20
OFF-PA-10000304,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
OFF-BI-10002881,Singapore Warehouse,479.0,95.0,In Stock,2026-07-20
OFF-SU-10003509,Singapore Warehouse,361.0,72.0,In Stock,2026-07-20
TEC-MA-10000258,Chicago Warehouse,161.0,32.0,In Stock,2026-07-20
FUR-TA-10002885,Rotterdam Warehouse,129.0,25.0,In Stock,2026-07-20
OFF-PA-10001184,Singapore Warehouse,233.0,46.0,In Stock,2026-07-20
FUR-SAF-10000565,Rotterdam Warehouse,109.0,21.0,In Stock,2026-07-20
OFF-ACM-10001587,Singapore Warehouse,466.0,93.0,In Stock,20/07/2026
TEC-AC-10001874,Chicago Warehouse,242.0,48.0,In Stock,2026-07-20
FUR-BO-10001972,Rotterdam Warehouse,109.0,21.0,In Stock,2026-07-20
FUR-FU-10004422,Rotterdam Warehouse,109.0,21.0,In Stock,2026-07-20
FUR-CH-10002033,Rotterdam Warehouse,105.0,21.0,In Stock,2026-07-20
FUR-CH-10001944,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
FUR-BO-10000711,Rotterdam Warehouse,112.0,22.0,In Stock,2026-07-20
OFF-PA-10003681,Singapore Warehouse,248.0,49.0,In Stock,2026-07-20
OFF-EN-10001940,Singapore Warehouse,346.0,69.0,In Stock,2026-07-20
OFF-PA-10001409,Singapore Warehouse,345.0,69.0,In Stock,2026-07-20
OFF-WIL-10000777,Singapore Warehouse,462.0,92.0,In Stock,
OFF-BI-10000329,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
OFF-LA-10001417,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
OFF-TEN-10004210,Singapore Warehouse,294.0,58.0,In-Stock,2026-07-20
OFF-PA-10000562,Singapore Warehouse,295.0,59.0,In Stock,2026-07-20
FUR-CH-10003232,Rotterdam Warehouse,112.0,22.0,In Stock,2026-07-20
FUR-DAN-10001622,Rotterdam Warehouse,62.0,12.0,In Stock,2026-07-20
OFF-FA-10001670,Singapore Warehouse,372.0,74.0,In Stock,2026-07-20
OFF-EN-10004422,Singapore Warehouse,202.0,40.0,In Stock,2026-07-20
OFF-GRE-10004359,Singapore Warehouse,362.0,72.0,In Stock,2026-07-20
TEC-AC-10004114,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
OFF-ACM-10002131,Singapore Warehouse,314.0,62.0,In Stock,
TEC-MA-10003927,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
TEC-CO-10003448,Chicago Warehouse,96.0,19.0,In Stock,2026-07-20
TEC-PH-10003491,Chicago Warehouse,109.0,21.0,In Stock,2026-07-20
OFF-PA-10002338,Singapore Warehouse,399.0,79.0,In Stock,2026-07-20
OFF-PA-10001686,Singapore Warehouse,,77.0,In Stock,2026-07-20
OFF-EN-10004560,Singapore Warehouse,280.0,56.0,In Stock,2026-07-20
TEC-AC-10001688,Chicago Warehouse,206.0,41.0,In Stock,2026-07-20
TEC-CO-10004089,Chicago Warehouse,90.0,18.0,In Stock,2026-07-20
TEC-SAN-10000740,Chicago Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-ST-10003929,Singapore Warehouse,382.0,76.0,In Stock,2026-07-20
OFF-FA-10003050,Singapore Warehouse,271.0,54.0,In Stock,2026-07-20
FUR-TA-10001496,Rotterdam Warehouse,93.0,18.0,In Stock,2026-07-20
OFF-AR-10003680,Singapore Warehouse,443.0,88.0,In Stock,2026-07-20
FUR-FU-10001252,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
TEC-CO-10001177,Chicago Warehouse,93.0,18.0,In Stock,2026-07-20
TEC-CIS-10000436,Chicago Warehouse,218.0,43.0,In Stock,2026-07-20
OFF-PA-10000919,Singapore Warehouse,475.0,95.0,In Stock,2026-07-20
OFF-AR-10000823,Singapore Warehouse,327.0,65.0,In Stock,2026-07-20
FUR-SAF-10002757,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
OFF-SU-10001992,Singapore Warehouse,363.0,72.0,In Stock,2026-07-20
FUR-CH-10003485,Rotterdam Warehouse,57.0,11.0,In Stock,2026-07-20
FUR-CH-10000422,Rotterdam Warehouse,50.0,10.0,IN STOCK,2026-07-20
FUR-TA-10000971,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
OFF-LA-10000760,Singapore Warehouse,420.0,84.0,In Stock,2026-07-20
OFF-AR-10001374,Singapore Warehouse,315.0,63.0,In Stock,2026-07-20
OFF-PA-10003270,Singapore Warehouse,375.0,75.0,In Stock,2026-07-20
FUR-CH-10001138,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
OFF-BI-10004534,Singapore Warehouse,459.0,91.0,In Stock,2026-07-20
TEC-CO-10002065,Chicago Warehouse,98.0,19.0,IN STOCK,2026-07-20
OFF-AR-10002783,Singapore Warehouse,233.0,46.0,In Stock,20/07/2026
FUR-CH-10002320,Rotterdam Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-PA-10001818,Singapore Warehouse,293.0,58.0,In Stock,2026-07-20
OFF-SME-10000520,Singapore Warehouse,393.0,78.0,In Stock,2026-07-20
FUR-FU-10002250,Rotterdam Warehouse,145.0,29.0,In Stock,2026-07-20
FUR-FU-10000073,Rotterdam Warehouse,86.0,17.0,In Stock,2026-07-20
OFF-LA-10001038,Singapore Warehouse,468.0,93.0,In Stock,2026-07-20
FUR-CH-10001871,Rotterdam Warehouse,,20.0,In Stock,2026-07-20
OFF-AR-10004153,,288.0,57.0,In Stock,2026-07-20
OFF-FA-10004186,Singapore Warehouse,384.0,76.0,In Stock,2026-07-20
TEC-AC-10000712,Chicago Warehouse,85.0,17.0,In Stock,2026-07-20
TEC-CO-10000427,Chicago Warehouse,151.0,30.0,In Stock,2026-07-20
OFF-PA-10000994,Singapore Warehouse,268.0,53.0,In Stock,2026-07-20
TEC-PH-10003970,Chicago Warehouse ,215.0,43.0,In Stock,2026-07-20
TEC-PH-10001824,Chicago Warehouse,132.0,26.0,In Stock,2026-07-20
OFF-BI-10003650,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
OFF-AR-10003685,Singapore Warehouse,487.0,97.0,In Stock,2026-07-20
OFF-FA-10000856,Singapore Warehouse,486.0,-97.0,In Stock,2026-07-20
FUR-FU-10004579,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
OFF-SAN-10001634,Singapore Warehouse,364.0,72.0,In Stock,2026-07-20
TEC-AC-10004704,Chicago Warehouse,153.0,,In Stock,2026-07-20
FUR-BUS-10002192,Rotterdam Warehouse,93.0,18.0,,2026-07-20
OFF-AP-10004755,Singapore Warehouse,200.0,40.0,In Stock,20/07/2026
OFF-FA-10001561,Singapore Warehouse,220.0,44.0,In Stock,2026-07-20
FUR-BO-10001585,Rotterdam Warehouse,69.0,13.0,In Stock,2026-07-20
TEC-PH-10004093,Chicago Warehouse,160.0,32.0,In Stock,2026-07-20
FUR-TA-10002533,Rotterdam Warehouse,116.0,23.0,In Stock,2026-07-20
OFF-ST-10003805,Singapore Warehouse,428.0,85.0,In Stock,2026-07-20
OFF-FA-10000467,Singapore Warehouse,320.0,64.0,In Stock,2026-07-20
